Time,w_f_0,F_0,N1_0
33.15,0,1.71152380952381,32960
33.2,0,1.71450980392157,32941.9230769231
33.25,0,1.71941176470588,32940
33.3,0,1.73281553398058,32940
33.35,0,1.74737864077669,32958.3673469388
33.4,0,1.75,32960
33.45,0,1.75,32960
33.5,0,1.74644230769231,32969.0384615385
33.55,0,1.74163461538461,32961.3461538461
33.6,0,1.73371428571429,32941.3043478261
33.65,0,1.72419047619047,32940
33.7,0,1.72538461538462,32940
33.75,0,1.735,32940
33.8,0,1.74242424242424,32940
33.85,0,1.74747474747475,32940
33.9,0,1.74761904761905,32940
33.95,0,1.74285714285714,32940
34,0,1.73615384615384,32922.7450980392
34.05,0,1.72653846153846,32920
34.1,0,1.72313725490196,32920
34.15,0,1.73294117647059,32911.0204081633
34.2,0,1.74,32910
34.25,0,1.74,32910
34.3,0,1.74106796116505,32910
34.35,0,1.74592233009709,32910
34.4,0,1.74689320388349,32910
34.45,0,1.72747572815533,32910
34.5,0,1.71192307692308,32892.6923076923
34.55,0,1.73115384615385,32890
34.6,0,1.75067961165049,32881.568627451
34.65,0,1.78466019417477,32880
34.7,0,1.81864077669904,32862.7450980392
34.75,0,1.83371428571429,32860
34.8,0,1.84800000000001,32842.7450980392
34.85,0,1.86264705882353,32831.2244897959
34.9,0,1.87735294117647,32830
34.95,0,1.90759615384617,32812.8571428571
35,16.8627450980364,1.94125,32784.7058823529
35.05,20,1.96067307692308,32780
35.1,20,1.97509615384615,32780
35.15,20,1.98980198019802,32763.0769230769
35.2,20,2.00465346534654,32760
35.25,20,2.03133333333334,32777.2549019608
35.3,20,2.06466666666667,32805.2941176471
35.35,20,2.1009708737864,32810
35.4,20,2.13980582524273,32851.3461538462
35.45,20,2.18076923076925,32909.2
35.5,20,2.22403846153846,32986.9387755102
35.55,20,2.26941747572816,33085.7142857143
35.6,20,2.31796116504853,33181.1320754717
35.65,20,2.35990291262136,33288
35.7,20,2.3890291262136,33418.3333333334
35.75,20,2.42346153846155,33571.7647058824
35.8,20,2.47153846153847,33673.8
35.85,20,2.52249999999999,33818.6274509803
35.9,20,2.58500000000001,33986.1702127659
35.95,20,2.64647058823532,34180.3773584906
36,20,2.70039215686276,34369.0196078431
36.05,20,2.75538461538464,34558.2
36.1,20,2.8226923076923,34790.8510638297
36.15,20,2.89,35023.8461538462
36.2,20,2.94769230769233,35270.0000000001
36.25,20,3.00538461538463,35528
36.3,20,3.03679611650486,35816.7346938776
36.35,20,3.06592233009708,36115.9999999999
36.4,20,3.13745098039216,36398.6538461539
36.45,20,3.2158823529412,36720.0000000001
36.5,20,3.29368932038834,37037.2549019608
36.55,20,3.37135922330097,37380.0000000001
36.6,20,3.44846153846152,37716.6666666667
36.65,20,3.52538461538463,38097.0212765959
36.7,20,3.58269230769232,38450.7692307693
36.75,20,3.63076923076922,38808
36.8,20,3.67884615384616,39200.0000000001
36.85,20,3.72692307692307,39599.9999999999
36.9,20,3.78568627450982,39968
36.95,20,3.85431372549022,40330.1960784314
37,20,3.90864077669903,40738.8235294117
37.05,20,3.94747572815534,41144
37.1,20,3.98235294117646,41581.2244897959
37.15,20,4.01176470588235,41976.4000000001
37.2,20,4.0388785046729,42362.4489795919
37.25,20,4.0622429906542,42683.137254902
37.3,20,4.08815533980583,43062.0000000001
37.35,20,4.12213592233009,43407.4
37.4,20,4.15705882352942,43831.0000000001
37.45,20,4.19627450980394,44297.0588235296
37.5,20,4.23067307692308,44790
37.55,20,4.23548076923077,45252.7450980394
37.6,20,4.24116504854368,45678.3333333334
37.65,20,4.26058252427185,46098.8235294118
37.7,20,4.28,46525.7142857143
37.75,20,4.28480769230769,46910.5882352941
37.8,20,4.28961538461539,47253.3333333335
37.85,20,4.32156862745097,47571.25
37.9,20,4.35588235294118,47831.3207547171
37.95,20,4.36,48037.8723404256
38,20,4.36,48200
38.05,20,4.34415841584158,48380.6000000001
38.1,20,4.32435643564356,48570.6
38.15,20,4.32735849056604,48763.4693877551
38.2,20,4.33679245283019,48951.5686274511
38.25,20,4.33359223300971,49118.4
38.3,20,4.32388349514563,49256.2000000001
38.35,20,4.31708737864078,49386.2
38.4,20,4.31223300970874,49512.5
38.45,20,4.30480769230769,49617.0212765958
38.5,20,4.29519230769231,49729.4117647059
38.55,20,4.29446601941748,49825.2941176471
38.6,20,4.30417475728155,49903.3333333333
38.65,20,4.30607843137255,49977.6595744681
38.7,20,4.29627450980392,50021.875
38.75,20,4.29,50086.9230769231
38.8,20,4.29,50145.7142857143
38.85,20,4.29382352941177,50188.8
38.9,20,4.30852941176471,50228.2352941177
38.95,20,4.31894230769231,50240
39,20,4.31413461538462,50247
39.05,20,4.31203883495146,50264
39.1,20,4.32660194174757,50276.862745098
39.15,20,4.34,50293.8775510204
39.2,20,4.34,50313.7254901961
39.25,20,4.33981481481481,50284.5833333333
39.3,20,4.33055555555555,50164.1176470588
39.35,20,4.3212962962963,50099.8076923077
39.4,20,4.32,50090
39.45,20,4.32,50111.4285714286
39.5,20,4.32831683168317,50133.8461538462
39.55,20,4.33821782178218,50160
39.6,20,4.34780952380952,50184.0425531915
39.65,20,4.35733333333334,50210.7692307692
39.7,20,4.35300970873786,50232.5925925926
39.75,20,4.34330097087379,50240
39.8,20,4.3464705882353,50259.6153846154
39.85,20,4.35627450980392,50257.2
39.9,20,4.35409523809524,50269.5918367347
39.95,20,4.34457142857142,50280
40,20,4.34504854368932,50293.2
40.05,20,4.3547572815534,50300
40.1,20,4.36,50313.0769230769
40.15,20,4.36,50326.4
40.2,20,4.36,50330
40.25,20,4.36,50323.3333333333
40.3,20,4.36,50326.7346938776
40.35,20,4.36,50330
40.4,20,4.36,50330
40.45,20,4.36,50330
40.5,20,4.36,50342.6923076923
40.55,20,4.36,50337.6
40.6,20,4.36,50342.6530612245
40.65,20,4.36,50350
40.7,20,4.36,50350
40.75,20,4.36,50350
40.8,20,4.36,50350
40.85,20,4.36,50350
40.9,20,4.36,50331.0204081633
